condition,container,discription,follow,lastest_chap,link,tag,teaser,title,view
Tình trạng: Đang Cập Nhật,https://truyenqqq.vn/truyen-moi-cap-nhat/trang-80.html,"""Người trẻ tuổi, năm đó ta bắt đầu Trang Bức thời điểm, các ngươi còn chỉ là một giọt chất lỏng!"" ""Tiên tử, theo tại hạ đi một chuyến, bảo đảm mang ngươi Trang Bức mang ngươi bay, mang ngươi đồng thời khà khà khà!"" Người mặc cuồng đồ áo giáp, kiên khiêng nhật viêm đấu bồng. Tay trái Vô Tẫn Chi Nhận,...",1456.0,26.0,https://truyenqqq.vn/truyen-tranh/doan-sung-tieu-kieu-cua-ba-ba-bao-quan-12797,"Manhua, Ngôn Tình, Cổ Đại, Truyện Màu",https://i.truyenvua.com/ebook/190x247/doan-sung-tieu-kieu-cua-ba-ba-bao-quan_1660655810.jpg?gt=hdfgdfg&mobile=2,Đoàn Sủng Tiểu Kiều Của Ba Ba Bạo Quân,200054.0
Tình trạng: Đang Cập Nhật,https://truyenqqq.vn/truyen-moi-cap-nhat/trang-80.html,"Có một người bạn trai đẹp trai, tốt bụng và chu đáo như Elios có nghĩa là cả thế giới đối với Emma. Ngay cả một cái nhìn anh cũng khiến trái tim cô rung động. Nhưng ít ai biết về một bí mật kinh khủng trong mối quan hệ của họ. Bí mật đó là gì?",91.0,8.0,https://truyenqqq.vn/truyen-tranh/itazura-privacy-6058,"Fantasy, School Life, Yuri, Ngôn Tình, Đam Mỹ",https://i.truyenvua.com/ebook/190x247/itazura-privacy_1543490195.jpg?gt=hdfgdfg&mobile=2,Itazura Privacy,22661.0
Tình trạng: Đang Cập Nhật,https://truyenqqq.vn/truyen-moi-cap-nhat/trang-80.html,"Tin tôi đi, bộ này thực sự cuốn !!! Yuzuki - một cậu nhóc cấp 2 đang thỏa mãn với cuộc sống bóng đá của mình hiện tại. Tuy nhiên, mọi thứ thay đổi chóng mặt do sự xuất hiện của một gã senpai ""cô hồn"" tên Asami. Tuy vậy, Asami lại out trình toàn đội và chuỗi ngày tháng chơi bóng địa ngục bắt đầu... Đ...",141.0,10.0,https://truyenqqq.vn/truyen-tranh/honkai-impact-3-violet-sea-story-6529,"Action, Adventure, Fantasy, Supernatural, Sci-Fi, Tragedy, Yuri",https://i.truyenvua.com/ebook/190x247/honkai-impact-3-violet-sea-story_1548859436.jpg?gt=hdfgdfg&mobile=2,Honkai Impact 3 - Violet Sea Story,28529.0
Tình trạng: Đang Cập Nhật,https://truyenqqq.vn/truyen-moi-cap-nhat/trang-80.html,"Từ thời hồng hoang, hỗn độn sơ khai, thiên địa tạo ra một loại kỳ vật...... Không biết trải qua mấy đời mấy kiếp, kỳ vật này lại vỡ vụn thành mười tám phiến! Thế gian vô song thần tôn, Thần thú, dị bảo, tiên cảnh, Yêu Cơ, vậy mà đều là do mảnh vỡ củathượng cổ kỳ vật này biến thành! Từ thần làm người...",25427.0,649.0,https://truyenqqq.vn/truyen-tranh/toi-cuong-phan-sao-lo-he-thong-4385,"Action, Adventure, Shounen, Manhua",https://i.truyenvua.com/ebook/190x247/toi-cuong-phan-sao-lo-he-thong_1523065252.jpg?gt=hdfgdfg&mobile=2,Tối Cường Phản Sáo Lộ Hệ Thống,17640590.0
Tình trạng: Đang Cập Nhật,https://truyenqqq.vn/truyen-moi-cap-nhat/trang-80.html,"Nữ chính xuyên thư ông Ninh Ninh tay cầm kịch bản khổ tình mang oa, vì thay đổi kết cục bi thảm, quyết định nghịch tình tiết, đem nam chủ dưỡng đen dưỡng phế đến ngũ độc đều xem hắn còn thăng tiên như thế nào! Nhưng nam chủ này sao so với tưởng tượng của nàng còn dính người hơn? Hoàn toàn không thể ...",336.0,47.0,https://truyenqqq.vn/truyen-tranh/bi-mat-sau-sac-nhat-cua-toi-7458,"Drama, Manhua, Romance, Mystery, Webtoon, Truyện Màu",https://i.truyenvua.com/ebook/190x247/bi-mat-sau-sac-nhat-cua-toi_1561297881.jpg?gt=hdfgdfg&mobile=2,Bí Mật Sâu Sắc Nhất Của Tôi,68804.0
Tình trạng: Đang Cập Nhật,https://truyenqqq.vn/truyen-moi-cap-nhat/trang-80.html,"Sống vì kiếm thuật và ra đi cũng vì kiếm thuật

Sống một cuộc đời không nuối tiếc, tấ cả còn lại chính là sự khâm phục...

Một này Souma tỉnh dạy với kí ức của kiếp trước và cũng là ngày mà cậu biết mình không có tài năng gì cả. Bị ước mơ chối bỏ, chàng trai vẫn giữ trong mình ham muốn sử dụng phép ...",466.0,20.0,https://truyenqqq.vn/truyen-tranh/tiempo-12108,"Comedy, Drama, School Life, Seinen, Sports",https://i.truyenvua.com/ebook/190x247/tiempo_1642596720.jpg?gt=hdfgdfg&mobile=2,Tiempo,75557.0
Tình trạng: Đang Cập Nhật,https://truyenqqq.vn/truyen-moi-cap-nhat/trang-80.html,"Ryoutarou có dáng hình trông giống hệt như một cậu bé tiểu học, và tất cả những gì cậu ấy muốn ở ngôi trường mới là có một cuộc sống yên ả và thanh bình. Tuy nhiên, ngay từ ngày đầu tiên chuyển trường, cậu đã bị cô bạn cùng lớp Mizuki gọi ra ngoài, ước mong mong manh của cậu đã sụp đổ hoàn toàn!! Bố...",7948.0,343.0,https://truyenqqq.vn/truyen-tranh/chien-dinh-7201,"Action, Adventure, Manhua, Mystery, Martial Arts, Truyện Màu",https://i.truyenvua.com/ebook/190x247/chien-dinh_1558161604.jpg?gt=hdfgdfg&mobile=2,Chiến Đỉnh,2647609.0
Tình trạng: Đang Cập Nhật,https://truyenqqq.vn/truyen-moi-cap-nhat/trang-80.html,"Hàng xóm của Amane Fujimiya là một bé nữ sinh được mọi người gọi là thiên thần Mahiru Shiina.
""Em đến để trả lại thứ mà em đã mượn, và sẵn dọn dẹp phòng cho anh luôn rồi đấy. chúng dơ lắm""
""Không cần em phải lo""
Nhưng------------------------
hiện đây chỉ là bản one shot để giới thiệu LN thôi =]] chú...",713.0,20.0,https://truyenqqq.vn/truyen-tranh/nhat-nuoi-phu-quan-12800,"Comedy, Manhua, Ngôn Tình, Cổ Đại, Truyện Màu",https://i.truyenvua.com/ebook/190x247/nhat-nuoi-phu-quan_1660656718.jpg?gt=hdfgdfg&mobile=2,Nhặt Nuôi Phu Quân,79953.0
Tình trạng: Đang Cập Nhật,https://truyenqqq.vn/truyen-moi-cap-nhat/trang-80.html,"Một người đang ông đánh mất tất cả
Một sức mạnh toàn năng, [Zero Code] được nắm giữ trong tay anh ta.
“Người chơi Kim Su Hyun, bạn có thực sự muốn quay ngược thời gian không?”
“Tôi muốn quay lại 10 năm. Vào lúc tôi mới đến đây. ”
",6073.0,32.0,https://truyenqqq.vn/truyen-tranh/moto-saikyou-no-kenshi-wa-isekai-mahou-ni-akogareru-4195,"Action, Adventure, Comedy, Shounen, Romance, Martial Arts, Harem",https://i.truyenvua.com/ebook/190x247/moto-saikyou-no-kenshi-wa-isekai-mahou-ni-akogareru_1520566226.jpg?gt=hdfgdfg&mobile=2,"Moto Saikyou No Kenshi Wa, Isekai Mahou Ni Akogareru",687328.0
Tình trạng: Đang Cập Nhật,https://truyenqqq.vn/truyen-moi-cap-nhat/trang-80.html,"Hàn Phi là diễn viên hài thất nghiệp do không thể cười được. Được một ông chủ cửa hàng game giới thiệu trò Cuộc sống hoàn mỹ, từ đó bước chân vào thế giới địa ngục ma quái không lối thoát, từ một người bị bệnh sợ xã hội trở thành người đi lắng nghe giúp đỡ cá các linh hồn giải oan. Chiến đấu với các...",352.0,7.0,https://truyenqqq.vn/truyen-tranh/dung-bien-dang-ma-ogata-kun-12612,"Comedy, Shounen, Supernatural, Romance, School Life, Harem",https://i.truyenvua.com/ebook/190x247/dung-bien-dang-ma-ogata-kun_1658923770.jpg?gt=hdfgdfg&mobile=2,"Đừng Biến Dạng Mà, Ogata-Kun!!",36944.0
Tình trạng: Đang Cập Nhật,https://truyenqqq.vn/truyen-moi-cap-nhat/trang-80.html,"Một vị thần sống kiếp FA mấy trăm năm và nghĩ ra việc cua gái bằng cách... bắt cóc
",3426.0,9.1,https://truyenqqq.vn/truyen-tranh/otonari-no-tenshi-sama-ni-itsunomanika-dame-ningen-ni-sareteita-ken-9624,"Comedy, Romance, School Life, Slice Of Life",https://i.truyenvua.com/ebook/190x247/otonari-no-tenshi-sama-ni-itsunomanika-dame-ningen-ni-sareteita-ken_1589464697.jpg?gt=hdfgdfg&mobile=2,Otonari No Tenshi-Sama Ni Itsunomanika Dame Ningen Ni Sareteita Ken,363816.0
Tình trạng: Đang Cập Nhật,https://truyenqqq.vn/truyen-moi-cap-nhat/trang-80.html,"Thanh niên trương thần ngoài ý muốn trùng sinh về thời cấp 3 nhưng bất đồng ký ức chính là thế giới này chính là thế giới Linh khí khôi phục người người tập võ  cường thân kiện thể, tu chân dưỡng khí, để chống đỡ người ngoài hành tinh xâm lược, kinh hỉ là bản hack ""bị đánh hệ thống"" đã online, chỉ c...",3617.0,100.0,https://truyenqqq.vn/truyen-tranh/nguoi-choi-hoi-quy-10414,"Action, Adventure, Fantasy, Romance, Mystery, Harem, Manhwa, Truyện Màu",https://i.truyenvua.com/ebook/190x247/nguoi-choi-hoi-quy_1603122029.jpg?gt=hdfgdfg&mobile=2,Người Chơi Hồi Quy,1106369.0
Tình trạng: Đang Cập Nhật,https://truyenqqq.vn/truyen-moi-cap-nhat/trang-80.html,"Vallia đã phải sống cuộc sống buồn bã và cô độc khi được sinh ra trong một gia đình bị phá sản.
Nhưng cơ hội đã tìm đến với cô ấy.
Để có thể sống một cuộc sống hạnh phúc, không lo lắng về tiền bạc, sau khi quay về quá khứ, Vallia đã quyết định trở thành công nương của thần điện.
Và đã trở thành vợ c...",354.0,15.0,https://truyenqqq.vn/truyen-tranh/tro-choi-he-chua-tri-cua-toi-13197,"Action, Adventure, Manhua, Mystery, Truyện Màu",https://i.truyenvua.com/ebook/190x247/tro-choi-he-chua-tri-cua-toi_1667030696.jpg?gt=hdfgdfg&mobile=2,Trò Chơi Hệ Chữa Trị Của Tôi,43761.0
Tình trạng: Đang Cập Nhật,https://truyenqqq.vn/truyen-moi-cap-nhat/trang-80.html,"Tại Vương quốc Strandeon, mỗi gia đình phải cử ra một cậu con trai để gia nhập hội hiệp sĩ. Aristité, tên thật là Auriel cải trang thành nam để thay một quý tộc gia nhập vào đó. Một lần nọ, cô bị một mụ phù thủy nguyền rủa rằng sẽ mất đi thứ quan trọng nhất với mình. Mọi người đều nghĩ rằng chính lờ...",24.0,9.1,https://truyenqqq.vn/truyen-tranh/underworld-love-story-2430,"Action, Adventure, Fantasy, Romance, Shoujo",https://i.truyenvua.com/ebook/190x247/underworld-love-story_1475731288.jpg?gt=hdfgdfg&mobile=2,Underworld Love Story,24123.0
Tình trạng: Đang Cập Nhật,https://truyenqqq.vn/truyen-moi-cap-nhat/trang-80.html,"Chuyện về anh nhân viên và đàn chị nhỏ nhắn
",652.0,45.0,https://truyenqqq.vn/truyen-tranh/di-ai-chi-danh-12115,"Manhua, Romance, Shoujo, Ngôn Tình, Truyện Màu",https://i.truyenvua.com/ebook/190x247/di-ai-chi-danh_1642838512.jpg?gt=hdfgdfg&mobile=2,Dĩ Ái Chi Danh,88326.0
Tình trạng: Đang Cập Nhật,https://truyenqqq.vn/truyen-moi-cap-nhat/trang-80.html,"Shinonome Ren bị một chứng rối loạn bất thường biến anh thành một đứa trẻ bất cứ khi nào anh bị mệt mỏi hoặc căng thẳng, và cách duy nhất để cơ thể anh trở lại bình thường là để vợ anh cưng chiều.
",602.0,4.0,https://truyenqqq.vn/truyen-tranh/ta-xung-ba-chu-thien-chi-dua-vao-phong-ngu-13219,"Action, Manhua, Xuyên Không, Truyện Màu",https://i.truyenvua.com/ebook/190x247/ta-xung-ba-chu-thien-chi-dua-vao-phong-ngu_1667380396.jpg?gt=hdfgdfg&mobile=2,Ta Xưng Bá Chư Thiên Chỉ Dựa Vào Phòng Ngự,20066.0
Tình trạng: Đang Cập Nhật,https://truyenqqq.vn/truyen-moi-cap-nhat/trang-80.html,"Ta, Lâm Vân, căn cốt tuyệt hảo, có Tiên Đế chi tư, vốn cho rằng sẽ trở thành tông môn đệ tử bảo bối cung cấp, vạn vạn không nghĩ tới, bọn hắn để cho ta xâm nhập hang hổ đi nội ứng.Như vậy vấn đề tới, bắt đầu liền cầm xuống Ma Tôn làm sao bây giờ?Trưởng lão: ""Ta nói xâm nhập hang hổ không phải ý tứ n...",1231.0,70.2,https://truyenqqq.vn/truyen-tranh/cong-nuong-su-12453,"Comedy, Romance, Manhwa, Webtoon, Chuyển Sinh, Truyện Màu",https://i.truyenvua.com/ebook/190x247/cong-nuong-su_1656386132.jpg?gt=hdfgdfg&mobile=2,Công Nương Su,255566.0
Tình trạng: Đang Cập Nhật,https://truyenqqq.vn/truyen-moi-cap-nhat/trang-80.html,"Cố Lăng Vân là tàn hồn thiên đạo mất đi trí nhớ sau khi bị hãm hại, xuyên qua trên người đích nữ Cố gia trong thế giới mình quản lý —— bị tộc muội đoạt tu vi, địa vị, vị hôn phu thậm chí là kẻ xui xẻo của cha mẹ. Nàng cười lạnh một tiếng, từ nay về sau đi lên con đường đại gia mãn cấp ngược đãi tân ...",303.0,13.0,https://truyenqqq.vn/truyen-tranh/aristite-duoc-ban-phuoc-mot-loi-nguyen-12968,"Action, Manhwa, Ngôn Tình, Cổ Đại, Truyện Màu",https://i.truyenvua.com/ebook/190x247/aristite-duoc-ban-phuoc-mot-loi-nguyen_1663473671.jpg?gt=hdfgdfg&mobile=2,Aristité Được Ban Phước Một Lời Nguyền,25565.0
Tình trạng: Đang Cập Nhật,https://truyenqqq.vn/truyen-moi-cap-nhat/trang-80.html,"Vào một ngày mưa, một chàng chó husky đang trên đường trở về nhà, thì gặp một nàng chó chiba đang tính gieo mình xuống sông để được đoàn tựu với bố mẹ của mình. Và câu chuyện tình giữa chàng và nàng bắt đầu từ đó....
",3450.0,56.0,https://truyenqqq.vn/truyen-tranh/uchi-no-kaisha-no-chiisai-senpai-no-hanashi-8600,"Comedy, Romance, Slice Of Life",https://i.truyenvua.com/ebook/190x247/uchi-no-kaisha-no-chiisai-senpai-no-hanashi_1587216982.jpg?gt=hdfgdfg&mobile=2,Uchi No Kaisha No Chiisai Senpai No Hanashi,514334.0
Tình trạng: Đang Cập Nhật,https://truyenqqq.vn/truyen-moi-cap-nhat/trang-80.html,"Cô ấy trở thành ác nữ trong chính tiểu thuyết của mình. Vì nam chính, tác phẩm tự sáng tạo của cô, vì sự sống còn của bản thân, cô đã làm nữ hầu và giờ thì gia đình đại công tước đều thích cô hết!
",1013.0,17.5,https://truyenqqq.vn/truyen-tranh/watashi-no-otto-wa-stress-ga-tamaru-to-shota-kasuru-12547,"Comedy, Romance, Slice Of Life",https://i.truyenvua.com/ebook/190x247/watashi-no-otto-wa-stress-ga-tamaru-to-shota-kasuru_1657718016.jpg?gt=hdfgdfg&mobile=2,Watashi No Otto Wa Stress Ga Tamaru To Shota Kasuru,201773.0
Tình trạng: Đang Cập Nhật,https://truyenqqq.vn/truyen-moi-cap-nhat/trang-81.html,"Koreeda Kazuki, một hacker thiên tài 18 tuổi. Một ngày nọ, một người đàn ông giàu có đột ngột xuất hiện trước mặt cậu và tuyên bố rằng những kẻ lắm tiền nhiều của có thể chinh phục thế giới với tài năng hiếm có của Koreeda. Và rồi vượt qua mọi biên giới, hai nhà thám hiểm của kỷ nguyên mới đứng lên ...",4679.0,33.0,https://truyenqqq.vn/truyen-tranh/nega-kun-va-posi-chan-8970,"Comedy, Shounen, Romance, School Life, Slice Of Life",https://i.truyenvua.com/ebook/190x247/nega-kun-va-posi-chan_1581340591.jpg?gt=hdfgdfg&mobile=2,Nega-Kun Và Posi-Chan,501990.0
Tình trạng: Đang Cập Nhật,https://truyenqqq.vn/truyen-moi-cap-nhat/trang-81.html,"Thế giới đối mặt với sự tấn công của dã thú, cả nhân loại đánh thức sức mạnh phi thường nhờ tin tưởng vào sự ban phước của thần minh. Khi Diệp Bắc bị người ta chê cười vì không thể trở thành kẻ thức tỉnh, không ai biết rằng cả thế giới chỉ là game online đối với hắn, còn hắn chính là người chơi duy ...",69.0,8.0,https://truyenqqq.vn/truyen-tranh/ousamatachi-no-viking-3743,"Shounen, Mystery, Sci-Fi",https://i.truyenvua.com/ebook/190x247/ousamatachi-no-viking_1513084061.jpg?gt=hdfgdfg&mobile=2,Ousamatachi No Viking,29197.0
Tình trạng: Đang Cập Nhật,https://truyenqqq.vn/truyen-moi-cap-nhat/trang-81.html,"Đông Đường Lăng Tiêu bởi vì phụ thân chuẩn bị cho hắn ngộ đạo loại không cách nào tu luyện, cừu nhân gây chuyện, ta lại trời sinh phế thể? May mắn bá đạo Nữ Hoàng cứu mạng, chờ ta thức tỉnh ngộ đạo loại, đừng nói Liệt Dương Tông, ba ngàn thế giới Thiên Uyên ta cũng đánh xuyên qua nó! ( Người khác c...",2034.0,21.0,https://truyenqqq.vn/truyen-tranh/thoi-dai-than-minh-the-gioi-bien-thanh-game-online-12469,"Comedy, Drama, Manhua, Cổ Đại, Truyện Màu",https://i.truyenvua.com/ebook/190x247/thoi-dai-than-minh-the-gioi-bien-thanh-game-online_1656495595.jpg?gt=hdfgdfg&mobile=2,Thời Đại Thần Minh: Thế Giới Biến Thành Game Online,184297.0
Tình trạng: Đang Cập Nhật,https://truyenqqq.vn/truyen-moi-cap-nhat/trang-81.html,"Một giây trước còn đang chỉ huy tướng sĩ, chém giết chiến trường.Một giây tiếp theo đã xuyên qua ngàn năm, nhảy nhót trên lăng mộ? À, cái này… Chuyện quái gì đang xảy ra vậy? Lại bị thái tử địch quốc cưỡng ép mang đi sống chung! Để điều tra rõ chân tướng mấy đời ở sơn hải giới, bản tôn tay trái rút ...",1363.0,5.0,https://truyenqqq.vn/truyen-tranh/van-dao-chua-te-13031,"Action, Manhua, Truyện Màu",https://i.truyenvua.com/ebook/190x247/van-dao-chua-te_1664764526.jpg?gt=hdfgdfg&mobile=2,Vạn Đạo Chúa Tể,60684.0
Tình trạng: Đang Cập Nhật,https://truyenqqq.vn/truyen-moi-cap-nhat/trang-81.html," 

Anh trai của Sở Mộc Cận đưa thiên kim tiểu thư Lục Minh Nguyệt chạy trốn, nhưng chưa kịp chạy trốn thì bị vị hôn phu của Lục Minh Nguyệt là Lâm Thành Nghiêu bắt được, từ đó bắt đầu cuộc sống 99 ngày khế ước tình nhân bi thảm của cô ấy…Lâm Thành Nghiêu chuyên chế bá đạo, Cố Đình Chi điềm đạm, tại ...",421.0,13.0,https://truyenqqq.vn/truyen-tranh/xuyen-qua-ngan-nam-nu-quoc-su-khong-chut-so-hai-13048,"Adventure, Comedy, Manhua, Ngôn Tình, Xuyên Không, Cổ Đại, Truyện Màu",https://i.truyenvua.com/ebook/190x247/xuyen-qua-ngan-nam-nu-quoc-su-khong-chut-so-hai_1664968657.jpg?gt=hdfgdfg&mobile=2,Xuyên Qua Ngàn Năm Nữ Quốc Sư Không Chút Sợ Hãi,46187.0
Tình trạng: Đang Cập Nhật,https://truyenqqq.vn/truyen-moi-cap-nhat/trang-81.html,"Trò Chơi Của Chúa Thượng - Cậu bé đã chết. Tuy nhiên, đó không phải là kết thúc, mà là một bắt đầu mới... Mỗi năm một lần, cậu ta sẽ phải chiến đấu một trận chiến khiến cậu ta phải trả giá bằng mọi thứ. Người thua cuộc sẽ bị tước đoạt cả ký ức lẫn sức mạnh của họ...
",2640.0,174.0,https://truyenqqq.vn/truyen-tranh/te-pham-tan-nuong-cua-tong-tai-ac-ma-4263,"Comedy, Drama, Manhua, Romance, Shoujo",https://i.truyenvua.com/ebook/190x247/te-pham-tan-nuong-cua-tong-tai-ac-ma_1521813113.jpg?gt=hdfgdfg&mobile=2,Tế Phẩm Tân Nương Của Tổng Tài Ác Ma,966628.0
